th1,th2,th3,th4,th5,th6,th7,prey0,pred1_0,pred2_0,pred3_0,prey1,pred1_1,pred2_1,pred3_1,prey2,pred1_2,pred2_2,pred3_2,prey3,pred1_3,pred2_3,pred3_3,prey4,pred1_4,pred2_4,pred3_4,prey5,pred1_5,pred2_5,pred3_5,prey6,pred1_6,pred2_6,pred3_6,prey7,pred1_7,pred2_7,pred3_7,prey8,pred1_8,pred2_8,pred3_8,prey9,pred1_9,pred2_9,pred3_9,prey10,pred1_10,pred2_10,pred3_10,prey11,pred1_11,pred2_11,pred3_11,prey12,pred1_12,pred2_12,pred3_12,prey13,pred1_13,pred2_13,pred3_13,prey14,pred1_14,pred2_14,pred3_14,prey15,pred1_15,pred2_15,pred3_15,prey16,pred1_16,pred2_16,pred3_16,prey17,pred1_17,pred2_17,pred3_17,prey18,pred1_18,pred2_18,pred3_18,prey19,pred1_19,pred2_19,pred3_19,prey20,pred1_20,pred2_20,pred3_20,prey21,pred1_21,pred2_21,pred3_21,prey22,pred1_22,pred2_22,pred3_22,prey23,pred1_23,pred2_23,pred3_23,prey24,pred1_24,pred2_24,pred3_24,prey25,pred1_25,pred2_25,pred3_25,prey26,pred1_26,pred2_26,pred3_26,prey27,pred1_27,pred2_27,pred3_27,prey28,pred1_28,pred2_28,pred3_28,prey29,pred1_29,pred2_29,pred3_29,prey30,pred1_30,pred2_30,pred3_30
9.81630371467893,0.004937644687257893,0.002388422419024377,0.0059851210616182135,6.18571277278705,2.900145943847935,7.196164941048405,797,416,752,795,1243,263,728,577,2135,194,782,733,1684,383,1071,1884,596,162,878,1976,611,70,586,1057,1177,32,506,699,2118,31,651,1341,940,29,881,2567,409,7,728,1577,686,7,568,796,1678,0,573,591,2743,0,847,1284,1008,0,1138,2633,481,0,1034,1859,606,0,751,780,1006,0,590,553,2018,0,442,431,3017,0,675,1962,703,0,791,3355,368,0,520,1834,460,0,374,970,1113,0,264,562,2387,0,362,1259,914,0,416,2682,702,0,349,1253,1460,0,233,919,1807,0,220,1913,910,0,155,1961,865,0,146,1381,1338,0,101,1291
9.894042093531933,0.004936199974950442,0.0023929280418239444,0.0060048124882214685,6.120862117518603,2.876101775014872,7.247220210798253,806,97,705,706,1258,99,709,668,2143,56,911,1046,1684,126,1213,2010,592,83,1143,1685,593,19,855,989,1198,19,633,668,2092,35,643,1211,942,46,786,2437,412,7,760,1456,684,4,618,627,1673,6,580,606,2735,18,1034,1605,994,8,1217,2514,508,18,861,1510,615,15,671,755,995,6,584,359,1994,9,505,441,3023,68,861,1844,719,13,1043,2930,337,8,1015,1570,469,1,724,820,1116,0,585,503,2372,0,859,1377,906,0,1019,2011,724,0,810,1166,1469,0,751,1007,1779,0,914,1341,895,0,939,1648,862,0,771,1202,1315,0,689,953
9.894042093531933,0.004936199974950442,0.0023929280418239444,0.0060048124882214685,6.120862117518603,2.876101775014872,7.247220210798253,806,97,705,706,1258,99,709,668,2143,56,911,1046,1684,126,1213,2010,592,83,1143,1685,593,19,855,989,1198,19,633,668,2092,35,643,1211,942,46,786,2437,412,7,760,1456,684,4,618,627,1673,6,580,606,2735,18,1034,1605,994,8,1217,2514,508,18,861,1510,615,15,671,755,995,6,584,359,1994,9,505,441,3023,68,861,1844,719,13,1043,2930,337,8,1015,1570,469,1,724,820,1116,0,585,503,2372,0,859,1377,906,0,1019,2011,724,0,810,1166,1469,0,751,1007,1779,0,914,1341,895,0,939,1648,862,0,771,1202,1315,0,689,953
9.894042093531933,0.004936199974950442,0.0023929280418239444,0.0060048124882214685,6.120862117518603,2.876101775014872,7.247220210798253,806,97,705,706,1258,99,709,668,2143,56,911,1046,1684,126,1213,2010,592,83,1143,1685,593,19,855,989,1198,19,633,668,2092,35,643,1211,942,46,786,2437,412,7,760,1456,684,4,618,627,1673,6,580,606,2735,18,1034,1605,994,8,1217,2514,508,18,861,1510,615,15,671,755,995,6,584,359,1994,9,505,441,3023,68,861,1844,719,13,1043,2930,337,8,1015,1570,469,1,724,820,1116,0,585,503,2372,0,859,1377,906,0,1019,2011,724,0,810,1166,1469,0,751,1007,1779,0,914,1341,895,0,939,1648,862,0,771,1202,1315,0,689,953
9.894042093531933,0.004936199974950442,0.0023929280418239444,0.0060048124882214685,6.120862117518603,2.876101775014872,7.247220210798253,806,97,705,706,1258,99,709,668,2143,56,911,1046,1684,126,1213,2010,592,83,1143,1685,593,19,855,989,1198,19,633,668,2092,35,643,1211,942,46,786,2437,412,7,760,1456,684,4,618,627,1673,6,580,606,2735,18,1034,1605,994,8,1217,2514,508,18,861,1510,615,15,671,755,995,6,584,359,1994,9,505,441,3023,68,861,1844,719,13,1043,2930,337,8,1015,1570,469,1,724,820,1116,0,585,503,2372,0,859,1377,906,0,1019,2011,724,0,810,1166,1469,0,751,1007,1779,0,914,1341,895,0,939,1648,862,0,771,1202,1315,0,689,953
9.894042093531933,0.004936199974950442,0.0023929280418239444,0.0060048124882214685,6.120862117518603,2.876101775014872,7.247220210798253,806,97,705,706,1258,99,709,668,2143,56,911,1046,1684,126,1213,2010,592,83,1143,1685,593,19,855,989,1198,19,633,668,2092,35,643,1211,942,46,786,2437,412,7,760,1456,684,4,618,627,1673,6,580,606,2735,18,1034,1605,994,8,1217,2514,508,18,861,1510,615,15,671,755,995,6,584,359,1994,9,505,441,3023,68,861,1844,719,13,1043,2930,337,8,1015,1570,469,1,724,820,1116,0,585,503,2372,0,859,1377,906,0,1019,2011,724,0,810,1166,1469,0,751,1007,1779,0,914,1341,895,0,939,1648,862,0,771,1202,1315,0,689,953
9.894042093531933,0.004936199974950442,0.0023929280418239444,0.0060048124882214685,6.120862117518603,2.876101775014872,7.247220210798253,806,97,705,706,1258,99,709,668,2143,56,911,1046,1684,126,1213,2010,592,83,1143,1685,593,19,855,989,1198,19,633,668,2092,35,643,1211,942,46,786,2437,412,7,760,1456,684,4,618,627,1673,6,580,606,2735,18,1034,1605,994,8,1217,2514,508,18,861,1510,615,15,671,755,995,6,584,359,1994,9,505,441,3023,68,861,1844,719,13,1043,2930,337,8,1015,1570,469,1,724,820,1116,0,585,503,2372,0,859,1377,906,0,1019,2011,724,0,810,1166,1469,0,751,1007,1779,0,914,1341,895,0,939,1648,862,0,771,1202,1315,0,689,953
9.894042093531933,0.004936199974950442,0.0023929280418239444,0.0060048124882214685,6.120862117518603,2.876101775014872,7.247220210798253,806,97,705,706,1258,99,709,668,2143,56,911,1046,1684,126,1213,2010,592,83,1143,1685,593,19,855,989,1198,19,633,668,2092,35,643,1211,942,46,786,2437,412,7,760,1456,684,4,618,627,1673,6,580,606,2735,18,1034,1605,994,8,1217,2514,508,18,861,1510,615,15,671,755,995,6,584,359,1994,9,505,441,3023,68,861,1844,719,13,1043,2930,337,8,1015,1570,469,1,724,820,1116,0,585,503,2372,0,859,1377,906,0,1019,2011,724,0,810,1166,1469,0,751,1007,1779,0,914,1341,895,0,939,1648,862,0,771,1202,1315,0,689,953
9.894042093531933,0.004936199974950442,0.0023929280418239444,0.0060048124882214685,6.120862117518603,2.876101775014872,7.247220210798253,806,97,705,706,1258,99,709,668,2143,56,911,1046,1684,126,1213,2010,592,83,1143,1685,593,19,855,989,1198,19,633,668,2092,35,643,1211,942,46,786,2437,412,7,760,1456,684,4,618,627,1673,6,580,606,2735,18,1034,1605,994,8,1217,2514,508,18,861,1510,615,15,671,755,995,6,584,359,1994,9,505,441,3023,68,861,1844,719,13,1043,2930,337,8,1015,1570,469,1,724,820,1116,0,585,503,2372,0,859,1377,906,0,1019,2011,724,0,810,1166,1469,0,751,1007,1779,0,914,1341,895,0,939,1648,862,0,771,1202,1315,0,689,953
9.894042093531933,0.004936199974950442,0.0023929280418239444,0.0060048124882214685,6.120862117518603,2.876101775014872,7.247220210798253,806,97,705,706,1258,99,709,668,2143,56,911,1046,1684,126,1213,2010,592,83,1143,1685,593,19,855,989,1198,19,633,668,2092,35,643,1211,942,46,786,2437,412,7,760,1456,684,4,618,627,1673,6,580,606,2735,18,1034,1605,994,8,1217,2514,508,18,861,1510,615,15,671,755,995,6,584,359,1994,9,505,441,3023,68,861,1844,719,13,1043,2930,337,8,1015,1570,469,1,724,820,1116,0,585,503,2372,0,859,1377,906,0,1019,2011,724,0,810,1166,1469,0,751,1007,1779,0,914,1341,895,0,939,1648,862,0,771,1202,1315,0,689,953
9.894042093531933,0.004936199974950442,0.0023929280418239444,0.0060048124882214685,6.120862117518603,2.876101775014872,7.247220210798253,806,97,705,706,1258,99,709,668,2143,56,911,1046,1684,126,1213,2010,592,83,1143,1685,593,19,855,989,1198,19,633,668,2092,35,643,1211,942,46,786,2437,412,7,760,1456,684,4,618,627,1673,6,580,606,2735,18,1034,1605,994,8,1217,2514,508,18,861,1510,615,15,671,755,995,6,584,359,1994,9,505,441,3023,68,861,1844,719,13,1043,2930,337,8,1015,1570,469,1,724,820,1116,0,585,503,2372,0,859,1377,906,0,1019,2011,724,0,810,1166,1469,0,751,1007,1779,0,914,1341,895,0,939,1648,862,0,771,1202,1315,0,689,953
9.894042093531933,0.004936199974950442,0.0023929280418239444,0.0060048124882214685,6.120862117518603,2.876101775014872,7.247220210798253,806,97,705,706,1258,99,709,668,2143,56,911,1046,1684,126,1213,2010,592,83,1143,1685,593,19,855,989,1198,19,633,668,2092,35,643,1211,942,46,786,2437,412,7,760,1456,684,4,618,627,1673,6,580,606,2735,18,1034,1605,994,8,1217,2514,508,18,861,1510,615,15,671,755,995,6,584,359,1994,9,505,441,3023,68,861,1844,719,13,1043,2930,337,8,1015,1570,469,1,724,820,1116,0,585,503,2372,0,859,1377,906,0,1019,2011,724,0,810,1166,1469,0,751,1007,1779,0,914,1341,895,0,939,1648,862,0,771,1202,1315,0,689,953
9.763956096082838,0.0049063690003549034,0.0023814600907944594,0.005972924623059481,6.148095652613348,2.908173990611833,7.20979127783921,799,801,767,369,1260,529,665,279,2128,484,754,420,1694,1171,1152,1497,613,671,935,1344,589,323,785,676,1180,125,515,525,2112,172,671,1041,941,280,858,2076,403,151,729,1245,659,84,587,583,1683,38,536,576,2749,61,783,1544,1022,85,1029,2712,503,40,743,1911,620,10,528,760,1003,12,331,385,1989,13,375,375,3023,18,754,1567,711,25,1166,3071,358,7,802,1559,470,0,612,759,1106,0,452,578,2362,0,619,1248,910,0,713,2538,711,0,450,1359,1483,0,357,828,1802,0,445,1977,899,0,378,1787,892,0,269,1297,1305,0,322,1350
9.763956096082838,0.0049063690003549034,0.0023814600907944594,0.005972924623059481,6.148095652613348,2.908173990611833,7.20979127783921,799,801,767,369,1260,529,665,279,2128,484,754,420,1694,1171,1152,1497,613,671,935,1344,589,323,785,676,1180,125,515,525,2112,172,671,1041,941,280,858,2076,403,151,729,1245,659,84,587,583,1683,38,536,576,2749,61,783,1544,1022,85,1029,2712,503,40,743,1911,620,10,528,760,1003,12,331,385,1989,13,375,375,3023,18,754,1567,711,25,1166,3071,358,7,802,1559,470,0,612,759,1106,0,452,578,2362,0,619,1248,910,0,713,2538,711,0,450,1359,1483,0,357,828,1802,0,445,1977,899,0,378,1787,892,0,269,1297,1305,0,322,1350
9.763956096082838,0.0049063690003549034,0.0023814600907944594,0.005972924623059481,6.148095652613348,2.908173990611833,7.20979127783921,799,801,767,369,1260,529,665,279,2128,484,754,420,1694,1171,1152,1497,613,671,935,1344,589,323,785,676,1180,125,515,525,2112,172,671,1041,941,280,858,2076,403,151,729,1245,659,84,587,583,1683,38,536,576,2749,61,783,1544,1022,85,1029,2712,503,40,743,1911,620,10,528,760,1003,12,331,385,1989,13,375,375,3023,18,754,1567,711,25,1166,3071,358,7,802,1559,470,0,612,759,1106,0,452,578,2362,0,619,1248,910,0,713,2538,711,0,450,1359,1483,0,357,828,1802,0,445,1977,899,0,378,1787,892,0,269,1297,1305,0,322,1350
9.600922962367012,0.004910225745574412,0.0023398492253626337,0.006005781509673693,6.176327214924266,2.887162506272967,7.2288760796372955,807,678,405,306,1269,516,387,297,2149,634,460,580,1675,1171,663,1552,612,774,590,1513,599,295,432,897,1204,155,349,537,2105,209,391,1007,913,347,525,2262,421,157,375,1233,662,68,290,610,1672,33,344,507,2741,22,641,1344,1024,50,891,2435,487,10,703,1714,615,0,500,866,996,0,417,567,2007,0,405,513,3020,0,715,1681,715,0,814,2963,362,0,552,1743,452,0,459,698,1107,0,331,598,2377,0,379,1427,901,0,398,2279,725,0,307,1114,1460,0,312,885,1803,0,513,1929,899,0,459,1846,872,0,430,1181,1309,0,310,630
9.600922962367012,0.004910225745574412,0.0023398492253626337,0.006005781509673693,6.176327214924266,2.887162506272967,7.2288760796372955,807,678,405,306,1269,516,387,297,2149,634,460,580,1675,1171,663,1552,612,774,590,1513,599,295,432,897,1204,155,349,537,2105,209,391,1007,913,347,525,2262,421,157,375,1233,662,68,290,610,1672,33,344,507,2741,22,641,1344,1024,50,891,2435,487,10,703,1714,615,0,500,866,996,0,417,567,2007,0,405,513,3020,0,715,1681,715,0,814,2963,362,0,552,1743,452,0,459,698,1107,0,331,598,2377,0,379,1427,901,0,398,2279,725,0,307,1114,1460,0,312,885,1803,0,513,1929,899,0,459,1846,872,0,430,1181,1309,0,310,630
9.520153391811036,0.004943613007192582,0.0023255925044818855,0.005948581320855165,6.197297209651914,2.9147992296076053,7.232968301996612,779,479,644,561,1248,377,610,392,2127,511,577,497,1669,953,924,1654,595,619,759,1350,616,360,563,721,1182,208,428,457,2114,341,467,1196,933,453,562,1961,418,288,384,1231,667,145,322,571,1672,113,308,576,2762,193,433,1352,1025,418,639,2646,471,323,565,1641,614,167,387,834,1000,84,282,521,2028,70,305,508,3028,249,562,1946,721,204,513,3008,357,96,450,1507,476,38,359,768,1114,30,318,550,2358,32,383,1490,911,35,543,2362,735,7,374,1278,1460,2,335,987,1801,0,308,1678,916,0,257,2178,881,0,186,1108,1331,0,230,1283
9.520153391811036,0.004943613007192582,0.0023255925044818855,0.005948581320855165,6.197297209651914,2.9147992296076053,7.232968301996612,779,479,644,561,1248,377,610,392,2127,511,577,497,1669,953,924,1654,595,619,759,1350,616,360,563,721,1182,208,428,457,2114,341,467,1196,933,453,562,1961,418,288,384,1231,667,145,322,571,1672,113,308,576,2762,193,433,1352,1025,418,639,2646,471,323,565,1641,614,167,387,834,1000,84,282,521,2028,70,305,508,3028,249,562,1946,721,204,513,3008,357,96,450,1507,476,38,359,768,1114,30,318,550,2358,32,383,1490,911,35,543,2362,735,7,374,1278,1460,2,335,987,1801,0,308,1678,916,0,257,2178,881,0,186,1108,1331,0,230,1283
9.520153391811036,0.004943613007192582,0.0023255925044818855,0.005948581320855165,6.197297209651914,2.9147992296076053,7.232968301996612,779,479,644,561,1248,377,610,392,2127,511,577,497,1669,953,924,1654,595,619,759,1350,616,360,563,721,1182,208,428,457,2114,341,467,1196,933,453,562,1961,418,288,384,1231,667,145,322,571,1672,113,308,576,2762,193,433,1352,1025,418,639,2646,471,323,565,1641,614,167,387,834,1000,84,282,521,2028,70,305,508,3028,249,562,1946,721,204,513,3008,357,96,450,1507,476,38,359,768,1114,30,318,550,2358,32,383,1490,911,35,543,2362,735,7,374,1278,1460,2,335,987,1801,0,308,1678,916,0,257,2178,881,0,186,1108,1331,0,230,1283
9.520153391811036,0.004943613007192582,0.0023255925044818855,0.005948581320855165,6.197297209651914,2.9147992296076053,7.232968301996612,779,479,644,561,1248,377,610,392,2127,511,577,497,1669,953,924,1654,595,619,759,1350,616,360,563,721,1182,208,428,457,2114,341,467,1196,933,453,562,1961,418,288,384,1231,667,145,322,571,1672,113,308,576,2762,193,433,1352,1025,418,639,2646,471,323,565,1641,614,167,387,834,1000,84,282,521,2028,70,305,508,3028,249,562,1946,721,204,513,3008,357,96,450,1507,476,38,359,768,1114,30,318,550,2358,32,383,1490,911,35,543,2362,735,7,374,1278,1460,2,335,987,1801,0,308,1678,916,0,257,2178,881,0,186,1108,1331,0,230,1283
9.520153391811036,0.004943613007192582,0.0023255925044818855,0.005948581320855165,6.197297209651914,2.9147992296076053,7.232968301996612,779,479,644,561,1248,377,610,392,2127,511,577,497,1669,953,924,1654,595,619,759,1350,616,360,563,721,1182,208,428,457,2114,341,467,1196,933,453,562,1961,418,288,384,1231,667,145,322,571,1672,113,308,576,2762,193,433,1352,1025,418,639,2646,471,323,565,1641,614,167,387,834,1000,84,282,521,2028,70,305,508,3028,249,562,1946,721,204,513,3008,357,96,450,1507,476,38,359,768,1114,30,318,550,2358,32,383,1490,911,35,543,2362,735,7,374,1278,1460,2,335,987,1801,0,308,1678,916,0,257,2178,881,0,186,1108,1331,0,230,1283
9.520153391811036,0.004943613007192582,0.0023255925044818855,0.005948581320855165,6.197297209651914,2.9147992296076053,7.232968301996612,779,479,644,561,1248,377,610,392,2127,511,577,497,1669,953,924,1654,595,619,759,1350,616,360,563,721,1182,208,428,457,2114,341,467,1196,933,453,562,1961,418,288,384,1231,667,145,322,571,1672,113,308,576,2762,193,433,1352,1025,418,639,2646,471,323,565,1641,614,167,387,834,1000,84,282,521,2028,70,305,508,3028,249,562,1946,721,204,513,3008,357,96,450,1507,476,38,359,768,1114,30,318,550,2358,32,383,1490,911,35,543,2362,735,7,374,1278,1460,2,335,987,1801,0,308,1678,916,0,257,2178,881,0,186,1108,1331,0,230,1283
9.545716377643394,0.004920233542017057,0.0023341366527323266,0.006063091205824281,6.147282115759359,2.8586147091841307,7.228519433450577,811,574,393,533,1260,245,307,407,2164,459,413,917,1681,610,553,1782,577,445,444,1423,599,199,258,675,1198,151,245,553,2101,250,436,1598,928,286,546,2414,404,131,488,1250,677,40,368,546,1675,21,355,446,2762,63,662,1347,997,131,864,2760,498,89,651,1646,628,31,493,924,998,12,354,485,1996,25,455,608,3007,37,728,1887,712,0,814,2957,369,0,479,1493,463,0,292,721,1115,0,237,599,2363,0,269,1689,894,0,303,2278,722,0,177,1225,1468,0,135,803,1801,0,236,1884,880,0,145,2066,871,0,88,1317,1322,0,67,1159
9.545716377643394,0.004920233542017057,0.0023341366527323266,0.006063091205824281,6.147282115759359,2.8586147091841307,7.228519433450577,811,574,393,533,1260,245,307,407,2164,459,413,917,1681,610,553,1782,577,445,444,1423,599,199,258,675,1198,151,245,553,2101,250,436,1598,928,286,546,2414,404,131,488,1250,677,40,368,546,1675,21,355,446,2762,63,662,1347,997,131,864,2760,498,89,651,1646,628,31,493,924,998,12,354,485,1996,25,455,608,3007,37,728,1887,712,0,814,2957,369,0,479,1493,463,0,292,721,1115,0,237,599,2363,0,269,1689,894,0,303,2278,722,0,177,1225,1468,0,135,803,1801,0,236,1884,880,0,145,2066,871,0,88,1317,1322,0,67,1159
9.545716377643394,0.004920233542017057,0.0023341366527323266,0.006063091205824281,6.147282115759359,2.8586147091841307,7.228519433450577,811,574,393,533,1260,245,307,407,2164,459,413,917,1681,610,553,1782,577,445,444,1423,599,199,258,675,1198,151,245,553,2101,250,436,1598,928,286,546,2414,404,131,488,1250,677,40,368,546,1675,21,355,446,2762,63,662,1347,997,131,864,2760,498,89,651,1646,628,31,493,924,998,12,354,485,1996,25,455,608,3007,37,728,1887,712,0,814,2957,369,0,479,1493,463,0,292,721,1115,0,237,599,2363,0,269,1689,894,0,303,2278,722,0,177,1225,1468,0,135,803,1801,0,236,1884,880,0,145,2066,871,0,88,1317,1322,0,67,1159
9.545716377643394,0.004920233542017057,0.0023341366527323266,0.006063091205824281,6.147282115759359,2.8586147091841307,7.228519433450577,811,574,393,533,1260,245,307,407,2164,459,413,917,1681,610,553,1782,577,445,444,1423,599,199,258,675,1198,151,245,553,2101,250,436,1598,928,286,546,2414,404,131,488,1250,677,40,368,546,1675,21,355,446,2762,63,662,1347,997,131,864,2760,498,89,651,1646,628,31,493,924,998,12,354,485,1996,25,455,608,3007,37,728,1887,712,0,814,2957,369,0,479,1493,463,0,292,721,1115,0,237,599,2363,0,269,1689,894,0,303,2278,722,0,177,1225,1468,0,135,803,1801,0,236,1884,880,0,145,2066,871,0,88,1317,1322,0,67,1159
9.545716377643394,0.004920233542017057,0.0023341366527323266,0.006063091205824281,6.147282115759359,2.8586147091841307,7.228519433450577,811,574,393,533,1260,245,307,407,2164,459,413,917,1681,610,553,1782,577,445,444,1423,599,199,258,675,1198,151,245,553,2101,250,436,1598,928,286,546,2414,404,131,488,1250,677,40,368,546,1675,21,355,446,2762,63,662,1347,997,131,864,2760,498,89,651,1646,628,31,493,924,998,12,354,485,1996,25,455,608,3007,37,728,1887,712,0,814,2957,369,0,479,1493,463,0,292,721,1115,0,237,599,2363,0,269,1689,894,0,303,2278,722,0,177,1225,1468,0,135,803,1801,0,236,1884,880,0,145,2066,871,0,88,1317,1322,0,67,1159
9.545716377643394,0.004920233542017057,0.0023341366527323266,0.006063091205824281,6.147282115759359,2.8586147091841307,7.228519433450577,811,574,393,533,1260,245,307,407,2164,459,413,917,1681,610,553,1782,577,445,444,1423,599,199,258,675,1198,151,245,553,2101,250,436,1598,928,286,546,2414,404,131,488,1250,677,40,368,546,1675,21,355,446,2762,63,662,1347,997,131,864,2760,498,89,651,1646,628,31,493,924,998,12,354,485,1996,25,455,608,3007,37,728,1887,712,0,814,2957,369,0,479,1493,463,0,292,721,1115,0,237,599,2363,0,269,1689,894,0,303,2278,722,0,177,1225,1468,0,135,803,1801,0,236,1884,880,0,145,2066,871,0,88,1317,1322,0,67,1159
9.57717954703025,0.004856740554102902,0.0023121675460693737,0.006019550007220922,6.206246441981747,2.8562760261466322,7.302519345094106,799,34,994,573,1247,5,864,536,2147,21,962,862,1674,23,1203,2130,606,10,1102,1870,592,2,728,1024,1197,0,540,672,2121,0,669,1599,937,0,799,2309,419,0,644,1234,659,0,497,576,1667,0,467,471,2758,0,620,1143,1024,0,884,2723,504,0,703,1610,603,0,537,816,998,0,448,420,2011,0,416,416,3004,0,752,2011,719,0,696,2989,354,0,553,1670,457,0,367,826,1116,0,236,564,2385,0,286,1678,910,0,261,2167,715,0,259,1006,1476,0,232,825,1803,0,246,1810,894,0,200,2042,867,0,169,1229,1319,0,163,1055
9.57717954703025,0.004856740554102902,0.0023121675460693737,0.006019550007220922,6.206246441981747,2.8562760261466322,7.302519345094106,799,34,994,573,1247,5,864,536,2147,21,962,862,1674,23,1203,2130,606,10,1102,1870,592,2,728,1024,1197,0,540,672,2121,0,669,1599,937,0,799,2309,419,0,644,1234,659,0,497,576,1667,0,467,471,2758,0,620,1143,1024,0,884,2723,504,0,703,1610,603,0,537,816,998,0,448,420,2011,0,416,416,3004,0,752,2011,719,0,696,2989,354,0,553,1670,457,0,367,826,1116,0,236,564,2385,0,286,1678,910,0,261,2167,715,0,259,1006,1476,0,232,825,1803,0,246,1810,894,0,200,2042,867,0,169,1229,1319,0,163,1055
9.48073546754803,0.004833475603945325,0.00231197768467671,0.006065193560547626,6.1824599376123865,2.8779178785275796,7.402585265794774,797,261,858,673,1272,165,734,557,2125,159,956,851,1672,215,1232,1974,623,89,1118,1381,586,69,837,898,1199,35,686,707,2098,74,692,1332,943,74,875,2180,422,33,748,1334,684,8,626,686,1659,3,530,620,2745,6,552,1237,1008,14,864,2445,514,38,768,1521,620,20,500,699,1004,10,378,521,2000,6,405,473,3036,9,722,1777,702,0,800,2789,355,0,536,1187,462,0,376,633,1137,0,322,519,2372,0,434,1409,894,0,475,2051,722,0,389,1237,1468,0,328,878,1805,0,448,1826,890,0,508,1860,870,0,365,1133,1343,0,348,1030
9.537867736136683,0.004714880914514611,0.002307332378553143,0.006112807310338421,6.1607246177350845,2.853918652921654,7.34742719318833,807,705,574,384,1252,488,610,305,2144,547,760,601,1683,644,1003,1923,605,516,982,1663,601,212,623,805,1190,216,510,521,2109,221,649,1131,925,283,918,2231,433,95,784,1251,652,57,514,537,1667,29,495,515,2751,64,763,1213,998,34,1163,2728,503,18,963,1597,624,29,753,772,999,2,551,394,1999,0,512,412,3006,0,894,2056,705,0,831,2960,367,0,619,1472,456,0,442,761,1128,0,311,599,2378,0,397,1304,892,0,388,2451,707,0,312,1269,1477,0,257,1175,1795,0,303,1787,914,0,304,2119,882,0,296,1268,1313,0,295,973
9.51578398147931,0.004711741894087399,0.0023569288609376045,0.006159109206957608,6.1761688942499875,2.8644448555467035,7.411264541795084,804,636,897,384,1273,326,818,321,2145,302,866,644,1688,459,1125,1937,616,326,960,1532,596,77,818,893,1203,38,639,597,2119,17,694,1008,947,43,865,2323,416,36,714,1375,658,0,518,710,1670,0,454,559,2739,0,607,1294,1020,0,832,2594,475,0,741,1458,605,0,559,616,1006,0,421,363,2012,0,426,478,3006,0,654,1824,721,0,883,3317,368,0,528,1689,469,0,461,866,1125,0,375,563,2359,0,516,1382,893,0,621,2307,716,0,450,1020,1477,0,357,743,1811,0,577,1840,900,0,553,1826,856,0,454,1188,1323,0,427,822
9.51578398147931,0.004711741894087399,0.0023569288609376045,0.006159109206957608,6.1761688942499875,2.8644448555467035,7.411264541795084,804,636,897,384,1273,326,818,321,2145,302,866,644,1688,459,1125,1937,616,326,960,1532,596,77,818,893,1203,38,639,597,2119,17,694,1008,947,43,865,2323,416,36,714,1375,658,0,518,710,1670,0,454,559,2739,0,607,1294,1020,0,832,2594,475,0,741,1458,605,0,559,616,1006,0,421,363,2012,0,426,478,3006,0,654,1824,721,0,883,3317,368,0,528,1689,469,0,461,866,1125,0,375,563,2359,0,516,1382,893,0,621,2307,716,0,450,1020,1477,0,357,743,1811,0,577,1840,900,0,553,1826,856,0,454,1188,1323,0,427,822
9.51578398147931,0.004711741894087399,0.0023569288609376045,0.006159109206957608,6.1761688942499875,2.8644448555467035,7.411264541795084,804,636,897,384,1273,326,818,321,2145,302,866,644,1688,459,1125,1937,616,326,960,1532,596,77,818,893,1203,38,639,597,2119,17,694,1008,947,43,865,2323,416,36,714,1375,658,0,518,710,1670,0,454,559,2739,0,607,1294,1020,0,832,2594,475,0,741,1458,605,0,559,616,1006,0,421,363,2012,0,426,478,3006,0,654,1824,721,0,883,3317,368,0,528,1689,469,0,461,866,1125,0,375,563,2359,0,516,1382,893,0,621,2307,716,0,450,1020,1477,0,357,743,1811,0,577,1840,900,0,553,1826,856,0,454,1188,1323,0,427,822
9.600664062926246,0.004758114739891575,0.002300554285907104,0.006079627866241113,6.210296456775782,2.8029154634115026,7.410089719911907,811,269,624,340,1264,304,628,335,2144,178,655,427,1694,272,929,1678,591,130,870,1568,578,54,592,785,1174,37,570,644,2090,17,648,1402,920,33,727,2300,406,0,616,1249,667,0,440,551,1677,0,497,562,2758,0,712,1501,1000,0,756,2858,478,0,570,1519,617,0,401,698,996,0,274,340,2008,0,294,457,3021,0,640,2119,700,0,745,3047,364,0,541,1682,475,0,437,683,1102,0,361,583,2371,0,413,1200,913,0,600,2356,727,0,508,1122,1477,0,499,948,1797,0,486,1893,913,0,558,1794,869,0,508,1155,1328,0,514,1136
9.723709798285036,0.004759263644429644,0.0022967187045510543,0.005985228871724002,6.268892344768945,2.8410476369149724,7.370415747192304,798,310,792,517,1273,148,820,399,2122,137,932,801,1685,255,1343,2016,614,94,1191,1650,597,55,761,893,1210,28,728,737,2100,6,953,1356,928,7,1218,2136,436,4,942,1305,680,0,656,673,1649,0,564,588,2751,0,914,2065,1010,0,1233,2732,504,0,955,1596,611,0,717,637,1005,0,599,410,2004,0,631,499,2998,0,957,1657,717,0,1165,3461,354,0,791,1915,462,0,545,872,1114,0,391,474,2384,0,543,1110,906,0,567,2044,728,0,390,1004,1471,0,344,797,1801,0,454,1979,893,0,367,1755,872,0,346,1182,1323,0,346,1020
